schoolid,intervention,achievement_score,success_expect,ethnicity,gender,frst_in_family,school_urbanicity,school_mindset,school_achievement,school_ethnic_minority,school_poverty,school_size
61,0,-0.6028580450543953,5,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.7081800034381212,6,13,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.0283379037432094,5,15,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.4557331794009647,5,11,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,2.046247090845301,7,5,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.4346283688960336,6,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.6756365315584463,4,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.9572166513811735,5,11,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.5153861243980418,6,2,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.2906806966056251,2,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.139848222191688,5,13,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.563300256976987,5,4,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.044340775286005,5,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.6665559773225815,4,12,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.22171854481219858,5,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.7590284989563203,3,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.9279898425472716,5,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.784874387518014,3,4,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.9981054951297209,6,9,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.1211203533296843,6,4,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.6869090352871293,7,13,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.13491810098560117,5,1,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.20619612162299591,5,5,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.5412045256574616,5,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.4110560678945614,6,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-2.5284108661078317,4,15,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.1031971700807157,6,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.830557139371742,6,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.2976300577399957,6,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.2268967222950669,5,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.1278897874317824,5,11,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.067703790732512,4,10,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,2.6226550246003293,7,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.40673105501191664,4,14,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.07769320470132184,6,2,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.32602778670939875,7,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.5578880950810634,6,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.8957637794539419,4,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.4077556132843485,6,4,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.1701770911184812,5,5,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.9638384089070288,4,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.0862080501428124,7,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.18684487763783036,5,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.508911842134687,6,4,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.2297444054810467,5,13,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.28261605232952236,6,3,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.7821703414610843,6,7,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.438784664779831,5,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.5389660944662209,5,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.7355092727800618,6,4,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.5671011065061244,6,4,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.19741813681512846,5,5,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,2.3511769017031696,5,4,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.1069963473338456,6,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.8256982508386762,6,13,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.06120685194471572,6,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.4800448372790466,6,14,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.3795805800767008,6,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-1.6482975531983497,5,12,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.4711479425808737,5,10,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.9941239750843671,4,2,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,-0.9672023602387421,5,4,2,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.28294723738626026,6,4,2,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,1.1684535005677892,6,12,1,0,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
61,0,0.04237567095474969,5,4,1,1,1,-1.1681452759063,-0.61250126247935,-0.472333005058067,0.20148730688221106,-1.05090296995539
60,0,-0.6258964515969981,4,14,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.1211439443580105,2,4,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.673593993129697,5,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.0299352887203752,3,2,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-2.292977100433586,4,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.18059170583236336,7,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.7985638721612945,4,10,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.0200047671633543,6,2,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.010723320731956571,6,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.009705238358003255,5,8,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.954653509341313,5,4,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.5727781724223098,7,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.5928590383885435,6,1,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.23792717875944105,6,4,2,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.7932796899173279,5,5,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,1.2267868023170878,6,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.3111910893513079,6,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.5701689947093888,5,2,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.1156714812815063,3,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.11203286216809559,2,14,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-2.419572531546256,4,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.2533295014943093,6,6,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.1267506517701606,5,12,2,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.9172718082673313,7,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.1922251356081226,7,4,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.0031144796632834827,6,2,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.07195424999933885,6,14,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.0906494186331204,5,4,1,0,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.049059938519087055,3,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.897191893668546,5,11,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.1389270779558156,5,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.4616143696073212,3,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.3049622737315099,5,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-0.43511821548820534,6,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,0.35328274304798685,4,4,1,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
60,0,-1.30010684154786,1,4,2,1,3,0.9241834387437692,0.0750370723916403,-0.599968987997911,0.142414488872365,-1.0884720037813
59,0,0.9379563612137172,7,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.24404225844600175,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.2125572399879747,5,2,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.8999918487334964,6,5,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.14058442873273738,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.12435441703009592,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.4387466152074722,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.304966056685631,4,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.07815262358907243,5,6,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.5187275991194606,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.1611951113827594,4,10,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.4131925760692698,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.42609372987327404,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.48162697316729886,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.9727848054232454,4,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.4081299464281674,6,2,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.5219887414302398,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.3936947184627655,7,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.3359278447589062,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.04699368982891363,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.33057039896966867,5,2,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.363113861893651,7,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.0964493818039487,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9977842351794661,7,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.3474944030192721,4,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.24559979816267422,6,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.8821087894497562,5,6,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.7458868440189823,4,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.2802281555604419,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9363994193443627,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.3304398347835762,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.44277279400317227,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9118943211610187,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.4141670611753305,4,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.3041744430328319,6,2,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9311812297278447,7,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.44818425398006484,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.15082257042170644,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.1177878684490068,3,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9357947593849898,6,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.23615881689374943,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.44970768388776317,6,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.4975427656410155,7,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.46387331757255856,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.5530668757392334,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.3597654298989272,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.9106369560393213,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.09651357363845466,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.7099291825179004,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.7264988136619684,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.02727181036771842,7,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.743556712899506,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9207787809780301,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.7244979960272845,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.7503855889483959,6,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.16617220926012582,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.5001755481452268,7,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.2889548292401545,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.41612537281276957,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.050308127428754,7,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.15544199804918496,7,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.6063743232849648,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.5986229108810225,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.7408311932604937,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.8706137043990383,5,1,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.6497381137304239,3,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.466576869586022,5,14,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.7500286576032357,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.44017001103145703,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.9597322367176518,3,7,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.6023556010675195,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,2.1903722717850393,7,5,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.46115760979774834,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.8753362850197995,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.6252881750449185,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-2.1645162340502497,5,2,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.7430133197664522,4,2,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9203103294172131,6,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.2395854632694794,6,2,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9207760048853754,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.408887323850817,5,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.1150490870193956,7,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.772097401644633,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.3824916952367148,6,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.21923766563332878,6,1,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.3268640790375141,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.6019407292293443,6,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.1020147365644908,4,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.539322893937136,3,12,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9224845761780661,5,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.2214088663927138,5,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.9677577386488119,6,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-2.3566061853023466,4,12,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.7329743606414841,6,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.13912467428277317,5,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.1478959287594617,2,1,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.4683889072067219,6,4,1,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.05584126737592788,6,1,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.6768324050750254,4,4,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.10067472345766232,4,5,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.9721102444499669,5,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-1.3196788923903817,3,4,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.5266115770837758,7,5,1,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,0.39701897803451247,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,1.2940397738967222,6,4,2,0,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
59,0,-0.2554475780641192,4,1,2,1,2,0.208349215368038,1.19142158676001,-1.28835196617451,-1.09092571620952,1.5861564909942498
